person_key,drown,prob_avg,prob_std,prob_min,prob_max,prob_range,prob_slope
15_person_383,0,0.022209879,0.021974873,0.000235005,0.04418475,0.043949746,-0.12926396
11_person_495,0,0.02215864,0.038552124,1.23E-06,0.104935475,0.104934245,0.001845247
70_person_643,0,0.021935515,0.020937297,0.000998217,0.042872813,0.041874595,-0.022882292
51_person_27,0,0.02164617,0.06928407,1.29E-07,0.3248753,0.32487518,0.001456195
28_person_1021,0,0.021296183,0.02043358,0.000862602,0.041729763,0.04086716,-0.040867161
54_person_156,0,0.020959377,0.029851696,2.45E-07,0.06932188,0.06932163,0.008050943
11_person_373,0,0.020925868,0.033993464,2.88E-06,0.079738125,0.07973524,-0.010008831
15_person_429,0,0.020732082,0.00022341,0.020508671,0.020955492,0.000446821,0.000893641
15_person_200,0,0.02071809,0.026462024,2.56E-05,0.064762466,0.0647369,-0.002421029
22_person_166,0,0.020618351,0.040513966,4.89E-06,0.10164302,0.10163813,-0.000809252
66_person_2,0,0.02055147,0.08910088,1.51E-09,0.40892825,0.40892825,0.002880725
70_person_639,0,0.019855026,0.018262476,0.001592549,0.038117502,0.03652495,0.110681675
15_person_99,0,0.019841377,0.020162584,4.59E-06,0.04498193,0.044977345,-0.00123545
6_person_332,0,0.019836385,0.019638594,0.000197792,0.03947498,0.03927719,0.11902178
66_person_674,0,0.019694872,0.027491722,1.47E-05,0.05857304,0.05855838,0.005245633
54_person_102,0,0.01922903,0.019056933,0.000172098,0.038285963,0.038113866,-0.115496561
15_person_861,0,0.018847328,0.033856895,2.84E-07,0.09346979,0.09346951,0.004130357
43_person_1124,0,0.018252976,0.074004345,1.00E-07,0.33195958,0.3319595,-0.002617894
66_person_25,0,0.018105758,0.057119504,1.50E-06,0.19873343,0.19873193,0.000605551
70_person_300,0,0.017763779,0.031050034,3.18E-05,0.09265226,0.09262046,-0.006615505
15_person_715,0,0.01774872,0.012558407,0.000898965,0.031035155,0.03013619,0.002803293
51_person_176,0,0.017490795,0.024366634,0.000238148,0.05195041,0.051712263,-0.010586216
54_person_498,0,0.01745776,0.01663713,0.00082063,0.034094892,0.033274263,0.207964137
63_person_1,0,0.016742218,0.059950393,2.62E-07,0.23289488,0.23289461,0.004243713
43_person_1091,0,0.01653711,0.015031533,0.001505576,0.031568643,0.030063067,-0.060126134
11_person_15,0,0.01625865,0.03808462,2.28E-06,0.15039185,0.15038957,-0.000425316
60_person_245,0,0.016183054,0.03527599,9.60E-07,0.1085016,0.10850064,-0.008364755
15_person_291,0,0.01562859,0.043582764,1.09E-06,0.1526841,0.15268302,0.003868013
28_person_579,0,0.015388567,0.012866439,0.002522127,0.028255006,0.025732879,-0.01540891
54_person_930,0,0.015159783,0.03698506,9.80E-06,0.105754174,0.10574437,-0.002662821
43_person_506,0,0.015147556,0.009966107,0.005181448,0.025113663,0.019932214,-0.014986628
15_person_636,0,0.0149563,0.01937476,1.33E-05,0.05248484,0.052471567,0.00648981
15_person_367,0,0.01461689,0.041537244,8.73E-07,0.13918957,0.13918869,-0.001126256
70_person_278,0,0.01443035,0.014330664,9.97E-05,0.028761014,0.02866133,-0.015661928
54_person_255,0,0.014394258,0.016797237,7.27E-05,0.037968155,0.03789546,-0.00309598
70_person_12,0,0.014197732,0.02397285,4.14E-07,0.06536309,0.06536267,-0.000226025
22_person_71,0,0.014079953,0.03278031,1.14E-06,0.13011235,0.13011122,0.000423909
54_person_33,0,0.013673355,0.023014423,2.86E-05,0.05353159,0.05350303,-0.004343529
66_person_123,0,0.01327757,0.013259041,1.85E-05,0.026536612,0.026518084,-0.019938408
6_person_686,0,0.013234931,0.012649288,0.000585643,0.025884219,0.025298575,0.050597151
54_person_973,0,0.01322575,0.01848592,1.32E-06,0.039368194,0.039366875,0.00574058
54_person_240,0,0.013125432,0.030654665,1.62E-06,0.1223403,0.12233868,0.000626577
66_person_623,0,0.013085987,0.009670063,0.003415923,0.02275605,0.019340126,-0.120875788
43_person_667,0,0.013022603,0.01837643,1.66E-05,0.039010797,0.038994204,0.010186649
11_person_159,0,0.012936737,0.010265216,0.000147869,0.025280593,0.025132723,0.001618146
28_person_493,0,0.012776675,0.012773531,3.14E-06,0.025550205,0.025547061,0.019064971
11_person_176,0,0.012637944,0.058708437,2.36E-07,0.30010167,0.30010143,-0.001605623
66_person_745,0,0.01237361,0.009742496,0.001875974,0.059654977,0.057779003,-0.000132225
43_person_527,0,0.012369514,0.011936968,0.000432545,0.024306482,0.023873936,-0.028421353
60_person_8,0,0.011980124,0.025840707,2.56E-07,0.06974898,0.06974873,0.001828885
11_person_595,0,0.011909688,0.009534156,0.002375532,0.021443844,0.019068312,-0.007627325
15_person_45,0,0.011650182,0.017585305,1.12E-05,0.046889286,0.04687813,-0.000289243
66_person_16,0,0.011610725,0.011441289,0.000169436,0.023052014,0.022882579,-0.069341146
54_person_708,0,0.011606922,0.011535188,7.17E-05,0.02314211,0.023070376,0.034433397
66_person_432,0,0.011493446,0.006269446,0.005224,0.017762892,0.012538891,-0.073758187
43_person_1041,0,0.011443462,0.01790545,0.000140186,0.049877193,0.049737006,0.002000125
43_person_21,0,0.011405977,0.000573032,0.010832945,0.011979009,0.001146064,0.001710543
54_person_299,0,0.011334791,0.011334668,1.22E-07,0.022669459,0.022669336,0.015112891
11_person_19,0,0.011308746,0.015792813,4.72E-05,0.033642888,0.033595696,-0.005900598
66_person_201,0,0.011297113,0.020898547,9.63E-06,0.069540516,0.06953089,0.001079267
15_person_393,0,0.010881443,0.010880296,1.15E-06,0.021761738,0.02176059,0.01875913
43_person_593,0,0.010659657,0.014815257,1.88E-05,0.031610724,0.031591963,-0.005692037
15_person_1062,0,0.010445895,0.032904,2.00E-08,0.1144972,0.11449718,-0.00093428
43_person_890,0,0.01041497,0.022199864,2.98E-06,0.064746715,0.064743735,-0.001976482
66_person_369,0,0.010189361,0.024088012,3.79E-05,0.073867284,0.07382935,-0.003645714
28_person_147,0,0.010046124,0.017431384,5.90E-06,0.046550747,0.046544842,0.003775899
51_person_260,0,0.009893994,0.017130127,1.00E-06,0.039564244,0.039563242,0.010285082
22_person_214,0,0.009876713,0.009871168,5.54E-06,0.019747881,0.019742336,0.004935584
43_person_389,0,0.009760805,0.025487652,1.37E-06,0.077192046,0.077190675,0.000153643
66_person_100,0,0.009747002,0.015411339,2.14E-06,0.042747635,0.042745497,0.001819485
44_person_15,0,0.009448713,0.009265569,0.000183144,0.018714283,0.01853114,-0.00791929
68_person_429,0,0.009429268,0.013238924,6.76E-05,0.028151931,0.028084291,0.015980206
70_person_541,0,0.009088934,0.010653894,2.02E-07,0.029178914,0.02917871,-0.001400532
43_person_662,0,0.008794946,0.012157423,0.000146241,0.025988033,0.025841791,-0.004696526
11_person_311,0,0.008771663,0.026861388,1.34E-06,0.13552828,0.13552694,-0.000103224
44_person_256,0,0.008714332,0.012294726,1.22E-05,0.026101697,0.026089512,0.002988651
15_person_174,0,0.008643399,0.012000507,1.33E-05,0.025613856,0.025600528,0.017547918
66_person_1018,0,0.008592011,0.021833735,2.74E-08,0.0663466,0.06634657,0.001583147
70_person_382,0,0.008447023,0.03341741,2.17E-09,0.14614852,0.14614852,-0.001482957
28_person_1151,0,0.008408931,0.013672113,2.77E-05,0.037905972,0.037878253,0.000710373
11_person_258,0,0.008203256,0.008167674,3.56E-05,0.01637093,0.016335348,-0.019681142
43_person_403,0,0.008125927,0.007973766,0.000152161,0.016099693,0.015947532,0.011901143
21_person_487,0,0.007946631,0.00763376,0.000312871,0.015580392,0.01526752,0.01526752
15_person_310,0,0.007683239,0.007515485,0.000167754,0.015198723,0.01503097,0.088417467
6_person_509,0,0.007665689,0.010825478,8.21E-06,0.022975225,0.022967013,0.007261359
15_person_362,0,0.007637093,0.0076048,3.23E-05,0.015241893,0.015209599,-0.018324819
43_person_1468,0,0.007607258,0.016483728,4.37E-07,0.05553872,0.055538286,0.001510045
15_person_292,0,0.007586376,0.011696995,4.19E-06,0.02702354,0.027019346,0.002026447
54_person_939,0,0.007533858,0.010451947,1.94E-07,0.022314215,0.022314021,-0.011904869
11_person_18,0,0.007290991,0.007134161,0.00015683,0.014425151,0.014268321,0.028536642
66_person_656,0,0.007188154,0.006600072,0.000588082,0.013788225,0.013200143,-0.026400286
15_person_677,0,0.00716348,0.016706334,7.18E-06,0.048061155,0.04805398,-0.001091214
53_person_143,0,0.006973226,0.016980683,1.88E-06,0.04856721,0.048565328,0.001087835
54_person_15,0,0.006914823,0.040957823,2.02E-09,0.26263934,0.26263934,-0.000638482
43_person_831,0,0.006843308,0.006452839,0.000390469,0.013296147,0.012905678,0.015363903
66_person_1429,0,0.006831158,0.009335266,1.26E-05,0.022750271,0.0227377,-0.00209984
54_person_99,0,0.006750993,0.006750649,3.44E-07,0.013501642,0.013501299,-0.040913025
60_person_19,0,0.006589083,0.00182755,0.003121974,0.009322944,0.00620097,-0.000123579
15_person_745,0,0.006429362,0.008785861,3.22E-05,0.021521918,0.021489693,-0.00351011
66_person_227,0,0.00642568,0.015527039,2.44E-06,0.04445776,0.044455323,0.002867498
54_person_4,0,0.006373961,0.023434823,3.84E-09,0.10468438,0.104684375,-0.001073119
11_person_33,0,0.00637174,0.00297136,0.00340038,0.0093431,0.00594272,-0.00446821
43_person_783,0,0.006271678,0.004816503,0.001455175,0.01108818,0.009633006,-0.019266012
60_person_37,0,0.006201434,0.019548118,6.64E-07,0.06801795,0.06801729,0.0019099
6_person_561,0,0.006193988,0.015695551,1.28E-05,0.047702372,0.04768958,-0.001976236
28_person_500,0,0.006155939,0.020560391,1.54E-06,0.08022996,0.08022842,0.001003811
66_person_19,0,0.006129785,0.030767366,1.08E-07,0.18708798,0.18708788,0.000403903
43_person_789,0,0.00608114,0.005891137,0.000190003,0.011972277,0.011782275,-0.011782275
22_person_4,0,0.006075006,0.011795163,5.88E-05,0.029663602,0.02960476,-0.000131939
15_person_231,0,0.006072293,0.001893175,0.004179118,0.007965468,0.00378635,0.002524233
15_person_42,0,0.006056699,0.006603413,1.69E-06,0.015843054,0.015841361,0.00262768
51_person_503,0,0.005634351,0.015484062,2.15E-08,0.049420226,0.049420204,-0.000666473
54_person_701,0,0.005620354,0.018593993,2.85E-06,0.07258459,0.072581746,0.001038818
21_person_192,0,0.005490389,0.003467492,0.002022897,0.008957881,0.006934983,-0.005214273
66_person_17,0,0.005432908,0.02532164,1.67E-06,0.12942034,0.12941867,-0.000616511
54_person_9,0,0.005397425,0.009323737,8.50E-06,0.021546606,0.021538103,-0.001459271
15_person_539,0,0.005368806,0.001227224,0.004141582,0.00659603,0.002454449,-0.004908897
66_person_636,0,0.005336274,0.009341791,7.40E-05,0.023958512,0.023884524,0.002592654
15_person_464,0,0.005297248,0.012241934,1.29E-05,0.051162094,0.051149204,0.000385786
15_person_282,0,0.005258803,0.015366629,1.04E-07,0.060928475,0.06092837,-0.000579998
43_person_839,0,0.00524886,0.005223891,2.50E-05,0.010472751,0.010447782,-0.005709171
15_person_658,0,0.005188081,0.004399929,0.000788152,0.009588011,0.008799858,0.051763874
43_person_204,0,0.005154785,0.015964802,1.01E-07,0.055638433,0.055638332,0.001517566
66_person_250,0,0.005138233,0.022078918,4.32E-09,0.11300926,0.11300925,-0.00040699
43_person_10,0,0.005044274,0.004975372,6.89E-05,0.010019646,0.009950745,0.004975372
15_person_284,0,0.004976475,0.004970307,6.17E-06,0.009946781,0.009940613,0.019881226
43_person_901,0,0.004959566,0.004917874,4.17E-05,0.00987744,0.009835747,-0.008406621
43_person_1220,0,0.004954519,0.004770089,0.00018443,0.009724609,0.009540179,0.004076999
28_person_162,0,0.004933389,0.011941568,1.07E-06,0.03418341,0.034182344,0.000976231
66_person_776,0,0.004863539,0.01767901,6.86E-07,0.071010545,0.07100986,0.000150569
43_person_205,0,0.004834106,0.004797008,3.71E-05,0.009631114,0.009594016,-0.006396011
11_person_163,0,0.004813196,0.013588863,2.52E-05,0.049805306,0.04978012,-4.29E-05
66_person_1215,0,0.004734566,0.004616741,3.24E-05,0.009365888,0.009333462,0.002436226
54_person_448,0,0.004726351,0.012113362,1.00E-08,0.04433083,0.04433082,-9.21E-05
43_person_7,0,0.004701842,0.004696682,5.16E-06,0.009398524,0.009393363,-0.009393363
6_person_18,0,0.004617591,0.004474708,0.000142883,0.009092299,0.008949417,-0.055933852
43_person_624,0,0.004613462,0.003066111,0.001547351,0.007679573,0.006132222,0.018035947
66_person_612,0,0.004609151,0.006679039,1.21E-05,0.016932081,0.016919972,0.000800197
15_person_1010,0,0.004525504,0.006309884,4.76E-07,0.019553183,0.019552708,0.000545364
53_person_46,0,0.004503729,0.00857429,1.58E-05,0.02663106,0.026615292,-0.000576696
43_person_819,0,0.00449273,0.004188565,0.000304165,0.008681295,0.008377129,0.012503178
54_person_774,0,0.004414386,0.00522725,9.07E-05,0.011769061,0.011678366,-0.009154382
66_person_628,0,0.004390115,0.008746632,1.07E-06,0.02188336,0.021882288,0.001937208
11_person_215,0,0.004361392,0.020084942,2.48E-08,0.106604315,0.10660429,-0.000256071
6_person_649,0,0.004340711,0.004340096,6.14E-07,0.008680807,0.008680192,0.005786795
54_person_2,0,0.004271179,0.01648866,1.83E-08,0.068131424,0.06813141,0.000622175
70_person_413,0,0.004268162,0.006384124,4.15E-05,0.019700848,0.019659314,0.000435856
6_person_26,0,0.004064177,0.007037648,4.07E-08,0.01625374,0.016253699,0.001597547
54_person_594,0,0.00402067,0.002446002,0.001574668,0.006466672,0.004892005,0.014824256
70_person_418,0,0.004018078,0.013692591,1.16E-07,0.051447373,0.051447257,0.000172532
15_person_1139,0,0.004016122,0.003238742,0.00077738,0.007254864,0.006477485,-0.012954969
54_person_561,0,0.003963852,0.003891219,7.26E-05,0.007855071,0.007782437,0.007782437
63_person_125,0,0.003846901,0.016243344,6.32E-08,0.07276118,0.07276112,0.00068503
15_person_277,0,0.003805283,0.003797964,7.32E-06,0.007603247,0.007595928,0.009042772
63_person_138,0,0.003780236,0.009334424,8.26E-06,0.034107246,0.034098987,-0.000332132
70_person_40,0,0.003740776,0.012990151,3.94E-08,0.061927993,0.061927952,-0.000201754
51_person_370,0,0.003724879,0.01082483,2.86E-05,0.03619843,0.03616979,0.000440299
66_person_1390,0,0.003678024,0.008887728,3.98E-06,0.025448125,0.02544415,0.000615103
66_person_785,0,0.003668634,0.002873156,0.000795478,0.00654179,0.005746312,-0.002873156
43_person_638,0,0.003594389,0.006960794,6.49E-08,0.017512329,0.017512264,0.001598131
28_person_1319,0,0.003568157,0.001850906,0.001717251,0.005419063,0.003701812,-0.007403624
43_person_1624,0,0.003540221,0.002446224,0.001093998,0.005986445,0.004892447,0.014825597
43_person_210,0,0.003534714,0.003066211,0.000468504,0.006600925,0.006132421,0.018036532
66_person_871,0,0.003519576,0.006782148,1.25E-05,0.01860712,0.018594624,-5.72E-05
66_person_1107,0,0.003505213,0.009593179,2.77E-06,0.039499447,0.03949668,-0.000547098
43_person_1510,0,0.003437074,0.005431845,2.43E-05,0.012830307,0.012806018,0.002391638
43_person_1555,0,0.003416896,0.005441667,1.77E-05,0.014091604,0.014073935,-0.000375108
15_person_673,0,0.003383887,0.003328802,5.51E-05,0.006712689,0.006657605,0.003328802
54_person_38,0,0.003371259,0.004594647,0.000316473,0.013461645,0.013145172,0.000682728
43_person_18,0,0.003361161,0.006974619,5.51E-06,0.02419996,0.024194447,-0.000241865
28_person_856,0,0.00334062,0.000709196,0.002631424,0.004049816,0.001418392,-0.004171741
15_person_407,0,0.003307667,0.003299929,7.74E-06,0.006607595,0.006599857,0.003975817
6_person_118,0,0.003302803,0.001066085,0.002236717,0.004368888,0.00213217,0.00128444
15_person_233,0,0.003258776,0.00321988,3.89E-05,0.006478656,0.006439759,-0.019514422
63_person_20,0,0.003257662,0.008644912,7.70E-09,0.03189563,0.031895623,-0.000112826
43_person_1122,0,0.003241077,0.007402731,2.68E-06,0.026424095,0.026421417,0.000228394
60_person_41,0,0.003220453,0.003049337,0.000171116,0.006269789,0.006098674,0.009102498
15_person_1224,0,0.003218675,0.003208042,1.06E-05,0.006426717,0.006416085,0.003487003
11_person_528,0,0.003203389,0.002896485,0.000306903,0.006099874,0.005792971,-0.017554457
43_person_143,0,0.003172434,0.00302308,0.000149355,0.006195515,0.00604616,-0.00728453
66_person_209,0,0.003107195,0.005951138,9.55E-08,0.015006684,0.015006588,0.001075938
22_person_202,0,0.003103517,0.003090495,1.30E-05,0.006194011,0.006180989,0.001545247
11_person_229,0,0.003101726,0.003026312,7.54E-05,0.006128038,0.006052624,-0.004035083
15_person_98,0,0.003050828,0.00299799,5.28E-05,0.006048818,0.00599598,0.007138071
28_person_1042,0,0.003031918,0.004058688,1.20E-05,0.010676893,0.010664892,0.000160998
6_person_36,0,0.00299797,0.010700448,2.02E-06,0.064117536,0.06411552,-0.000137356
11_person_302,0,0.00296569,0.005333762,1.29E-07,0.014745792,0.014745664,0.000113845
43_person_271,0,0.002920419,0.002804158,0.000116261,0.005724577,0.005608316,0.011216632
6_person_310,0,0.002910009,0.002909618,3.91E-07,0.005819626,0.005819235,-0.007011126
54_person_486,0,0.002892187,0.002708255,0.000183933,0.005600442,0.00541651,0.003611006
44_person_452,0,0.002852707,0.002764899,8.78E-05,0.005617607,0.005529799,0.0016606
15_person_717,0,0.00285201,0.003949525,1.89E-05,0.008437286,0.008418354,-0.007623517
11_person_97,0,0.00284439,0.003533609,6.00E-05,0.010568086,0.010508054,-0.000603453
43_person_462,0,0.002834789,0.002168507,0.000666282,0.005003295,0.004337014,-0.003260912
15_person_58,0,0.002813931,0.003512074,1.54E-07,0.007765392,0.007765238,0.002384376
44_person_217,0,0.002812598,0.007023951,3.00E-06,0.02137531,0.02137231,0.000633223
15_person_475,0,0.002757871,0.002238114,0.000519757,0.004995985,0.004476228,0.002984152
28_person_42,0,0.002724163,0.002616942,0.000107221,0.005341105,0.005233884,-0.030787551
54_person_51,0,0.002717557,0.001923809,0.000793748,0.004641366,0.003847618,-0.001359582
21_person_172,0,0.002671738,0.005154443,1.28E-08,0.01727214,0.017272128,0.000123578
60_person_4,0,0.002668825,0.00657923,1.79E-06,0.021114329,0.021112543,-0.000755832
66_person_1233,0,0.002607966,0.007026824,1.02E-07,0.029419266,0.029419163,0.000368548
66_person_59,0,0.002592582,0.002269918,0.000322664,0.0048625,0.004539836,0.009079672
21_person_448,0,0.002568984,0.003752838,2.37E-06,0.010685247,0.010682882,0.000261145
51_person_16,0,0.002564149,0.002434993,0.000129156,0.004999143,0.004869987,0.014757536
68_person_228,0,0.002531412,0.008695249,3.40E-09,0.03710326,0.037103258,-0.00040576
66_person_973,0,0.00252451,0.00448119,3.91E-06,0.013651769,0.013647864,-0.000727811
66_person_1045,0,0.002493816,0.001831045,0.000662771,0.004324861,0.00366209,-0.002441393
11_person_14,0,0.002471103,0.002718416,2.07E-05,0.007939646,0.007918931,-0.000139579
66_person_1260,0,0.002442367,0.006972543,2.02E-06,0.02334952,0.023347503,0.000426222
43_person_1155,0,0.002440632,0.002080748,0.000359884,0.00452138,0.004161496,-0.006211188
44_person_298,0,0.002414591,0.004416197,3.04E-05,0.012234831,0.012204399,0.00027709
51_person_440,0,0.002412364,0.005844176,1.99E-07,0.016727518,0.016727319,0.001166856
15_person_447,0,0.00237304,0.002349805,2.32E-05,0.004722846,0.004699611,0.001760154
11_person_330,0,0.002352008,0.002250259,6.07E-06,0.005546118,0.005540044,-0.000294368
11_person_568,0,0.002340521,0.002184604,0.000155918,0.004525125,0.004369207,0.008738415
70_person_64,0,0.002336675,0.003255739,5.14E-07,0.006940817,0.006940302,-0.001340587
6_person_498,0,0.002335877,0.002319989,1.59E-05,0.004655866,0.004639977,0.002521727
66_person_313,0,0.002293164,0.008296059,6.55E-07,0.04017648,0.040175825,0.000166279
11_person_116,0,0.002265998,0.002204784,6.12E-05,0.004470782,0.004409568,0.006581445
11_person_325,0,0.002261947,0.006142116,1.66E-05,0.025017636,0.025001042,0.000338615
43_person_1297,0,0.002238957,0.002944975,7.93E-06,0.006400157,0.006392232,0.000787433
63_person_78,0,0.002218821,0.004306309,2.93E-06,0.010830708,0.010827773,-0.000787731
28_person_1280,0,0.002204272,0.001888378,0.000315895,0.00409265,0.003776755,0.00226153
43_person_37,0,0.002186901,0.007225737,8.81E-08,0.028226545,0.028226458,-0.00037911
11_person_409,0,0.002181275,0.003271155,1.16E-06,0.009997983,0.009996824,9.34E-05
15_person_300,0,0.00217782,0.001752277,0.000425544,0.003930097,0.003504553,-0.002336369
6_person_664,0,0.002175781,0.001521407,0.000654374,0.003697189,0.003042815,0.00166274
15_person_873,0,0.002144858,0.003304883,4.29E-07,0.007853689,0.007853259,0.000619472
15_person_80,0,0.002138589,0.002124034,1.46E-05,0.004262622,0.004248068,0.006436466
11_person_214,0,0.002026542,0.001993736,3.28E-05,0.004020278,0.003987472,0.002998099
63_person_11,0,0.002007776,0.005204675,8.89E-08,0.01828853,0.018288441,0.000214181
44_person_67,0,0.002005587,0.003218401,9.74E-06,0.007577636,0.007567894,-0.000435746
